tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
653,2020-02-18 17:03:52.3700,2020-02-18 17:14:45.6040,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3269,Brunswick & 6th,40.72601172964630,-74.05038893222810,42364,Subscriber,1982,1
243,2020-02-18 17:05:44.7640,2020-02-18 17:09:47.8600,3211,Newark Ave,40.72152515,-74.046304543,3269,Brunswick & 6th,40.72601172964630,-74.05038893222810,42362,Subscriber,1989,1
300,2020-02-18 17:06:08.3170,2020-02-18 17:11:08.5530,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3209,Brunswick St,40.7241765,-74.0506564,42257,Subscriber,1980,2
377,2020-02-18 17:07:58.2780,2020-02-18 17:14:16.1610,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3202,Newport PATH,40.7272235,-74.0337589,42213,Subscriber,1989,1
787,2020-02-18 17:10:08.9090,2020-02-18 17:23:16.7920,3483,Montgomery St,40.71942,-74.05099,3638,Washington St,40.7242941,-74.0354826,42475,Subscriber,1991,1
653,2020-02-18 17:10:21.2980,2020-02-18 17:21:14.7670,3267,Morris Canal,40.7124188237569,-74.03852552175520,3186,Grove St PATH,40.71958611647170,-74.04311746358870,42133,Subscriber,1992,1
809,2020-02-18 17:11:04.0900,2020-02-18 17:24:33.6140,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647170,-74.04311746358870,42448,Subscriber,1958,1
310,2020-02-18 17:12:07.1220,2020-02-18 17:17:17.5180,3214,Essex Light Rail,40.7127742,-74.0364857,3276,Marin Light Rail,40.71458403535890,-74.04281705617910,42508,Subscriber,1997,2
623,2020-02-18 17:12:35.5460,2020-02-18 17:22:59.0680,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,42384,Subscriber,1956,1
1055,2020-02-18 17:12:37.3740,2020-02-18 17:30:12.9840,3195,Sip Ave,40.73089709786180,-74.06391263008120,3194,McGinley Square,40.7253399253558,-74.06762212514880,42457,Subscriber,1995,1
293,2020-02-18 17:13:37.1760,2020-02-18 17:18:31.0880,3195,Sip Ave,40.73089709786180,-74.06391263008120,3679,Bergen Ave,40.722103786686000,-74.07145500183110,42430,Subscriber,1985,1
382,2020-02-18 17:14:04.2350,2020-02-18 17:20:27.0510,3185,City Hall,40.7177325,-74.043845,3269,Brunswick & 6th,40.72601172964630,-74.05038893222810,42335,Subscriber,1979,1
917,2020-02-18 17:14:24.7260,2020-02-18 17:29:42.3910,3640,Journal Square,40.73367,-74.0625,3202,Newport PATH,40.7272235,-74.0337589,42249,Subscriber,1995,2
270,2020-02-18 17:15:23.5140,2020-02-18 17:19:53.9950,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3278,Monmouth and 6th,40.72568548362900,-74.04879033565520,42232,Subscriber,1964,1
269,2020-02-18 17:16:25.3110,2020-02-18 17:20:54.3180,3185,City Hall,40.7177325,-74.043845,3211,Newark Ave,40.72152515,-74.046304543,42245,Subscriber,1982,2
189,2020-02-18 17:16:27.6230,2020-02-18 17:19:37.1370,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647170,-74.04311746358870,42445,Subscriber,1978,1
387,2020-02-18 17:16:54.8660,2020-02-18 17:23:22.0680,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.727595966,-74.044247311,42488,Subscriber,1983,2
443,2020-02-18 17:17:59.8700,2020-02-18 17:25:23.0700,3210,Pershing Field,40.742677141,-74.051788633,3212,Christ Hospital,40.734785818,-74.050443636,42303,Customer,1969,0
212,2020-02-18 17:18:10.6050,2020-02-18 17:21:42.7370,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3279,Dixon Mills,40.721630142638400,-74.04996782541280,42403,Subscriber,1986,1
1780,2020-02-18 17:18:14.2130,2020-02-18 17:47:54.7470,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3640,Journal Square,40.73367,-74.0625,42462,Subscriber,1981,1
539,2020-02-18 17:20:51.9280,2020-02-18 17:29:51.1120,3202,Newport PATH,40.7272235,-74.0337589,3275,Columbus Drive,40.71835519823210,-74.03891444206240,42213,Subscriber,1988,1
263,2020-02-18 17:21:04.7080,2020-02-18 17:25:28.4760,3206,Hilltop,40.7311689,-74.0575736,3212,Christ Hospital,40.734785818,-74.050443636,42292,Subscriber,1984,1
305,2020-02-18 17:21:59.8270,2020-02-18 17:27:05.0670,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3213,Van Vorst Park,40.71848892,-74.047726625,42131,Subscriber,1986,1
427,2020-02-18 17:22:35.3160,2020-02-18 17:29:43.1420,3184,Paulus Hook,40.7141454,-74.0335519,3202,Newport PATH,40.7272235,-74.0337589,42446,Subscriber,1991,1
640,2020-02-18 17:22:47.4410,2020-02-18 17:33:27.4920,3681,Grand St,40.71517767732030,-74.03768330812450,3269,Brunswick & 6th,40.72601172964630,-74.05038893222810,42425,Subscriber,1979,1
444,2020-02-18 17:25:24.2970,2020-02-18 17:32:49.0710,3681,Grand St,40.71517767732030,-74.03768330812450,3192,Liberty Light Rail,40.7112423,-74.0557013,42226,Subscriber,1984,2
515,2020-02-18 17:26:31.6300,2020-02-18 17:35:07.5570,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3192,Liberty Light Rail,40.7112423,-74.0557013,42448,Subscriber,1969,1
571,2020-02-18 17:26:41.2070,2020-02-18 17:36:12.6330,3213,Van Vorst Park,40.71848892,-74.047726625,3202,Newport PATH,40.7272235,-74.0337589,42270,Subscriber,1977,1
169,2020-02-18 17:26:53.4980,2020-02-18 17:29:43.2620,3279,Dixon Mills,40.721630142638400,-74.04996782541280,3186,Grove St PATH,40.71958611647170,-74.04311746358870,42599,Subscriber,1980,1
246,2020-02-18 17:26:54.4130,2020-02-18 17:31:01.1190,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.7124188237569,-74.03852552175520,42406,Subscriber,1968,1
107,2020-02-18 17:27:00.2550,2020-02-18 17:28:47.4670,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42492,Subscriber,1991,1
129,2020-02-18 17:27:17.8850,2020-02-18 17:29:27.1390,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,42496,Subscriber,1990,1
292,2020-02-18 17:30:43.4890,2020-02-18 17:35:35.8620,3640,Journal Square,40.73367,-74.0625,3207,Oakland Ave,40.7376037,-74.0524783,42459,Subscriber,1957,1
181,2020-02-18 17:31:10.1140,2020-02-18 17:34:11.7400,3214,Essex Light Rail,40.7127742,-74.0364857,3276,Marin Light Rail,40.71458403535890,-74.04281705617910,42450,Subscriber,1994,1
398,2020-02-18 17:31:50.6370,2020-02-18 17:38:29.3690,3195,Sip Ave,40.73089709786180,-74.06391263008120,3679,Bergen Ave,40.722103786686000,-74.07145500183110,42184,Subscriber,1986,2
1524,2020-02-18 17:32:22.9830,2020-02-18 17:57:47.7660,3194,McGinley Square,40.7253399253558,-74.06762212514880,3199,Newport Pkwy,40.7287448,-74.0321082,42528,Subscriber,1959,1
271,2020-02-18 17:32:38.0560,2020-02-18 17:37:10.0180,3639,Harborside,40.7192517,-74.034234,3267,Morris Canal,40.7124188237569,-74.03852552175520,42531,Subscriber,1982,1
416,2020-02-18 17:33:34.0640,2020-02-18 17:40:30.1610,3639,Harborside,40.7192517,-74.034234,3205,JC Medical Center,40.71653978099190,-74.0496379137039,42593,Subscriber,1990,1
449,2020-02-18 17:34:09.6790,2020-02-18 17:41:39.3550,3206,Hilltop,40.7311689,-74.0575736,3679,Bergen Ave,40.722103786686000,-74.07145500183110,42139,Subscriber,1981,2
316,2020-02-18 17:34:36.1390,2020-02-18 17:39:52.2730,3195,Sip Ave,40.73089709786180,-74.06391263008120,3280,Astor Place,40.71928220070700,-74.07126188278200,42179,Subscriber,1982,1
234,2020-02-18 17:35:03.3100,2020-02-18 17:38:58.1850,3273,Manila & 1st,40.721650724880000,-74.04288411140440,3278,Monmouth and 6th,40.72568548362900,-74.04879033565520,42361,Subscriber,1986,2
402,2020-02-18 17:35:26.4060,2020-02-18 17:42:09.1880,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.727595966,-74.044247311,42142,Subscriber,1973,1
447,2020-02-18 17:35:32.8840,2020-02-18 17:43:00.2790,3202,Newport PATH,40.7272235,-74.0337589,3267,Morris Canal,40.7124188237569,-74.03852552175520,42338,Subscriber,1983,2
252,2020-02-18 17:35:47.9710,2020-02-18 17:40:00.8360,3201,Dey St,40.737711,-74.066921,3640,Journal Square,40.73367,-74.0625,42409,Subscriber,1956,1
2343,2020-02-18 17:35:52.2630,2020-02-18 18:14:55.6610,3192,Liberty Light Rail,40.7112423,-74.0557013,3199,Newport Pkwy,40.7287448,-74.0321082,42233,Subscriber,1994,2
901,2020-02-18 17:36:47.3700,2020-02-18 17:51:48.7100,3192,Liberty Light Rail,40.7112423,-74.0557013,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42381,Subscriber,1984,2
264,2020-02-18 17:37:11.8530,2020-02-18 17:41:36.4150,3273,Manila & 1st,40.721650724880000,-74.04288411140440,3203,Hamilton Park,40.727595966,-74.044247311,42398,Subscriber,1990,2
315,2020-02-18 17:37:42.1980,2020-02-18 17:42:57.9250,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.727595966,-74.044247311,42182,Subscriber,1974,1
387,2020-02-18 17:38:04.1060,2020-02-18 17:44:31.5440,3195,Sip Ave,40.73089709786180,-74.06391263008120,3280,Astor Place,40.71928220070700,-74.07126188278200,42347,Subscriber,1986,2
413,2020-02-18 17:38:43.2440,2020-02-18 17:45:36.2580,3202,Newport PATH,40.7272235,-74.0337589,3269,Brunswick & 6th,40.72601172964630,-74.05038893222810,42270,Subscriber,1986,2
588,2020-02-18 17:39:08.2570,2020-02-18 17:48:56.3930,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,42380,Subscriber,1989,1
382,2020-02-18 17:40:22.0940,2020-02-18 17:46:44.2910,3273,Manila & 1st,40.721650724880000,-74.04288411140440,3269,Brunswick & 6th,40.72601172964630,-74.05038893222810,42260,Customer,1969,0
162,2020-02-18 17:40:38.5900,2020-02-18 17:43:21.4450,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42606,Subscriber,1991,2
322,2020-02-18 17:41:35.8590,2020-02-18 17:46:58.1810,3185,City Hall,40.7177325,-74.043845,3267,Morris Canal,40.7124188237569,-74.03852552175520,42529,Subscriber,1983,1
778,2020-02-18 17:41:42.8750,2020-02-18 17:54:41.2320,3638,Washington St,40.7242941,-74.0354826,3192,Liberty Light Rail,40.7112423,-74.0557013,42467,Subscriber,1972,1
406,2020-02-18 17:41:50.8940,2020-02-18 17:48:37.5460,3639,Harborside,40.7192517,-74.034234,3203,Hamilton Park,40.727595966,-74.044247311,42634,Subscriber,1954,1
781,2020-02-18 17:41:54.3580,2020-02-18 17:54:55.5530,3202,Newport PATH,40.7272235,-74.0337589,3186,Grove St PATH,40.71958611647170,-74.04311746358870,42216,Subscriber,1991,1
309,2020-02-18 17:42:08.3150,2020-02-18 17:47:17.6390,3639,Harborside,40.7192517,-74.034234,3276,Marin Light Rail,40.71458403535890,-74.04281705617910,42502,Subscriber,1992,1
364,2020-02-18 17:42:42.8990,2020-02-18 17:48:47.6360,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.7124188237569,-74.03852552175520,42545,Subscriber,1984,2
231,2020-02-18 17:43:04.8860,2020-02-18 17:46:56.6570,3275,Columbus Drive,40.71835519823210,-74.03891444206240,3638,Washington St,40.7242941,-74.0354826,42158,Subscriber,1989,1
181,2020-02-18 17:43:10.0070,2020-02-18 17:46:11.5250,3211,Newark Ave,40.72152515,-74.046304543,3269,Brunswick & 6th,40.72601172964630,-74.05038893222810,42176,Subscriber,1982,1
91,2020-02-18 17:44:45.8370,2020-02-18 17:46:17.1290,3640,Journal Square,40.73367,-74.0625,3195,Sip Ave,40.73089709786180,-74.06391263008120,42472,Subscriber,1990,2
116,2020-02-18 17:44:51.0860,2020-02-18 17:46:47.5830,3184,Paulus Hook,40.7141454,-74.0335519,3681,Grand St,40.71517767732030,-74.03768330812450,42311,Subscriber,1975,1
294,2020-02-18 17:45:22.0140,2020-02-18 17:50:16.6470,3195,Sip Ave,40.73089709786180,-74.06391263008120,3677,Glenwood Ave,40.72755146730010,-74.07106071710590,42482,Subscriber,1985,1
281,2020-02-18 17:45:42.9560,2020-02-18 17:50:24.2140,3203,Hamilton Park,40.727595966,-74.044247311,3273,Manila & 1st,40.721650724880000,-74.04288411140440,42298,Subscriber,1983,1
499,2020-02-18 17:45:54.2170,2020-02-18 17:54:13.6810,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3192,Liberty Light Rail,40.7112423,-74.0557013,42238,Subscriber,1995,1
490,2020-02-18 17:46:03.0210,2020-02-18 17:54:13.9450,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3192,Liberty Light Rail,40.7112423,-74.0557013,42231,Subscriber,1985,1
285,2020-02-18 17:46:17.4000,2020-02-18 17:51:02.8850,3195,Sip Ave,40.73089709786180,-74.06391263008120,3678,Fairmount Ave,40.72572613742560,-74.07195925712590,42596,Subscriber,1974,1
583,2020-02-18 17:46:24.2170,2020-02-18 17:56:08.0480,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.727595966,-74.044247311,42251,Subscriber,1977,1
176,2020-02-18 17:46:49.5040,2020-02-18 17:49:45.5740,3195,Sip Ave,40.73089709786180,-74.06391263008120,3194,McGinley Square,40.7253399253558,-74.06762212514880,42497,Subscriber,1993,1
364,2020-02-18 17:47:09.3350,2020-02-18 17:53:13.9690,3195,Sip Ave,40.73089709786180,-74.06391263008120,3280,Astor Place,40.71928220070700,-74.07126188278200,42472,Subscriber,1990,2
471,2020-02-18 17:47:13.5750,2020-02-18 17:55:04.9560,3639,Harborside,40.7192517,-74.034234,3203,Hamilton Park,40.727595966,-74.044247311,42306,Subscriber,1985,2
632,2020-02-18 17:47:14.9580,2020-02-18 17:57:47.9390,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,42282,Subscriber,1990,1
220,2020-02-18 17:47:41.6480,2020-02-18 17:51:22.3290,3185,City Hall,40.7177325,-74.043845,3267,Morris Canal,40.7124188237569,-74.03852552175520,42573,Subscriber,1971,1
285,2020-02-18 17:47:45.1520,2020-02-18 17:52:30.9380,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.7124188237569,-74.03852552175520,42492,Subscriber,1963,1
80,2020-02-18 17:47:54.2050,2020-02-18 17:49:15.1500,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42368,Subscriber,1985,1
718,2020-02-18 17:48:24.6910,2020-02-18 18:00:23.5880,3273,Manila & 1st,40.721650724880000,-74.04288411140440,3192,Liberty Light Rail,40.7112423,-74.0557013,42416,Customer,1969,0
310,2020-02-18 17:48:33.3570,2020-02-18 17:53:43.7620,3211,Newark Ave,40.72152515,-74.046304543,3278,Monmouth and 6th,40.72568548362900,-74.04879033565520,42565,Subscriber,1978,1
255,2020-02-18 17:48:53.7010,2020-02-18 17:53:09.0780,3195,Sip Ave,40.73089709786180,-74.06391263008120,3194,McGinley Square,40.7253399253558,-74.06762212514880,42422,Subscriber,1966,1
158,2020-02-18 17:49:24.0020,2020-02-18 17:52:02.0330,3211,Newark Ave,40.72152515,-74.046304543,3269,Brunswick & 6th,40.72601172964630,-74.05038893222810,42328,Subscriber,1977,1
432,2020-02-18 17:49:25.5710,2020-02-18 17:56:38.0020,3275,Columbus Drive,40.71835519823210,-74.03891444206240,3279,Dixon Mills,40.721630142638400,-74.04996782541280,42289,Subscriber,1985,1
161,2020-02-18 17:49:29.1270,2020-02-18 17:52:10.7250,3211,Newark Ave,40.72152515,-74.046304543,3278,Monmouth and 6th,40.72568548362900,-74.04879033565520,42382,Subscriber,1988,2
525,2020-02-18 17:50:15.6710,2020-02-18 17:59:00.9310,3639,Harborside,40.7192517,-74.034234,3276,Marin Light Rail,40.71458403535890,-74.04281705617910,42568,Subscriber,1969,0
278,2020-02-18 17:50:32.5190,2020-02-18 17:55:10.6690,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.7124188237569,-74.03852552175520,42299,Subscriber,1958,1
1259,2020-02-18 17:51:04.4950,2020-02-18 18:12:04.2550,3639,Harborside,40.7192517,-74.034234,3195,Sip Ave,40.73089709786180,-74.06391263008120,42111,Subscriber,1988,1
286,2020-02-18 17:52:39.8010,2020-02-18 17:57:25.8510,3273,Manila & 1st,40.721650724880000,-74.04288411140440,3639,Harborside,40.7192517,-74.034234,42298,Subscriber,1989,1
495,2020-02-18 17:55:01.3720,2020-02-18 18:03:16.5000,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.727595966,-74.044247311,42446,Subscriber,1976,1
112,2020-02-18 17:55:20.8200,2020-02-18 17:57:13.3930,3202,Newport PATH,40.7272235,-74.0337589,3638,Washington St,40.7242941,-74.0354826,42153,Subscriber,1992,2
99,2020-02-18 17:55:23.4400,2020-02-18 17:57:03.1940,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42377,Subscriber,1990,1
300,2020-02-18 17:55:42.9360,2020-02-18 18:00:43.7260,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.727595966,-74.044247311,42496,Subscriber,1977,1
405,2020-02-18 17:55:56.4600,2020-02-18 18:02:42.3230,3275,Columbus Drive,40.71835519823210,-74.03891444206240,3199,Newport Pkwy,40.7287448,-74.0321082,42213,Subscriber,1980,1
405,2020-02-18 17:56:01.1580,2020-02-18 18:02:47.0620,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3202,Newport PATH,40.7272235,-74.0337589,42309,Subscriber,1977,1
122,2020-02-18 17:56:05.0860,2020-02-18 17:58:07.4920,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42617,Subscriber,1987,1
230,2020-02-18 17:56:07.8520,2020-02-18 17:59:58.0730,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3185,City Hall,40.7177325,-74.043845,42287,Subscriber,1988,1
830,2020-02-18 17:56:27.2200,2020-02-18 18:10:17.3810,3220,5 Corners Library,40.734961020009500,-74.0595030784607,3681,Grand St,40.71517767732030,-74.03768330812450,42367,Subscriber,1982,1
614,2020-02-18 17:56:46.6250,2020-02-18 18:07:00.9930,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3192,Liberty Light Rail,40.7112423,-74.0557013,42391,Subscriber,1985,1
282,2020-02-18 17:57:34.6480,2020-02-18 18:02:17.4580,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3278,Monmouth and 6th,40.72568548362900,-74.04879033565520,42599,Subscriber,1984,1
220,2020-02-18 17:58:02.9300,2020-02-18 18:01:43.7190,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3209,Brunswick St,40.7241765,-74.0506564,42237,Subscriber,1981,1
254,2020-02-18 17:58:27.7760,2020-02-18 18:02:41.8600,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3203,Hamilton Park,40.727595966,-74.044247311,42162,Subscriber,1993,1
233,2020-02-18 17:58:35.4210,2020-02-18 18:02:28.8620,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3203,Hamilton Park,40.727595966,-74.044247311,42474,Subscriber,1988,1
439,2020-02-18 17:58:54.6030,2020-02-18 18:06:14.0410,3640,Journal Square,40.73367,-74.0625,3212,Christ Hospital,40.734785818,-74.050443636,42418,Subscriber,1993,2
400,2020-02-18 17:58:59.1680,2020-02-18 18:05:39.5760,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3187,Warren St,40.7211236,-74.03805095,42609,Subscriber,1990,2
277,2020-02-18 17:58:59.3010,2020-02-18 18:03:36.3990,3184,Paulus Hook,40.7141454,-74.0335519,3275,Columbus Drive,40.71835519823210,-74.03891444206240,42546,Subscriber,1977,1
188,2020-02-18 17:59:00.4050,2020-02-18 18:02:08.9000,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3270,Jersey & 6th St,40.72528910781130,-74.04557168483730,42216,Subscriber,1968,1
193,2020-02-18 17:59:00.5040,2020-02-18 18:02:13.5100,3187,Warren St,40.7211236,-74.03805095,3272,Jersey & 3rd,40.72333158646440,-74.04595255851740,42373,Subscriber,1981,1
275,2020-02-18 17:59:07.5870,2020-02-18 18:03:42.8450,3195,Sip Ave,40.73089709786180,-74.06391263008120,3194,McGinley Square,40.7253399253558,-74.06762212514880,42193,Subscriber,1975,1
298,2020-02-18 17:59:23.1140,2020-02-18 18:04:21.9560,3640,Journal Square,40.73367,-74.0625,3207,Oakland Ave,40.7376037,-74.0524783,42462,Subscriber,1993,1
129,2020-02-18 17:59:47.3870,2020-02-18 18:01:57.3100,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42617,Subscriber,1964,1
368,2020-02-18 18:00:03.3690,2020-02-18 18:06:12.0630,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,42281,Subscriber,1987,1
309,2020-02-18 18:00:32.9390,2020-02-18 18:05:41.9690,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3209,Brunswick St,40.7241765,-74.0506564,42445,Subscriber,1988,2
195,2020-02-18 18:00:36.1940,2020-02-18 18:03:51.9330,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3279,Dixon Mills,40.721630142638400,-74.04996782541280,42246,Subscriber,1976,1
477,2020-02-18 18:01:02.5840,2020-02-18 18:08:59.5850,3195,Sip Ave,40.73089709786180,-74.06391263008120,3193,Lincoln Park,40.7246050998869,-74.07840594649320,42297,Subscriber,1975,1
258,2020-02-18 18:02:23.7110,2020-02-18 18:06:41.8010,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3203,Hamilton Park,40.727595966,-74.044247311,42426,Subscriber,1979,1
414,2020-02-18 18:02:50.3540,2020-02-18 18:09:45.0990,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,42490,Subscriber,2000,1
1441,2020-02-18 18:02:51.9590,2020-02-18 18:26:53.4220,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3211,Newark Ave,40.72152515,-74.046304543,42307,Subscriber,1983,2
1406,2020-02-18 18:03:27.5810,2020-02-18 18:26:54.2510,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3211,Newark Ave,40.72152515,-74.046304543,42227,Subscriber,1983,1
292,2020-02-18 18:03:28.5990,2020-02-18 18:08:21.0690,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3203,Hamilton Park,40.727595966,-74.044247311,42208,Subscriber,1980,2
210,2020-02-18 18:03:36.0650,2020-02-18 18:07:06.0860,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3276,Marin Light Rail,40.71458403535890,-74.04281705617910,42389,Subscriber,1983,1
243,2020-02-18 18:04:04.5190,2020-02-18 18:08:08.3530,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3278,Monmouth and 6th,40.72568548362900,-74.04879033565520,42269,Subscriber,1983,1
503,2020-02-18 18:04:30.4800,2020-02-18 18:12:54.0390,3679,Bergen Ave,40.722103786686000,-74.07145500183110,3195,Sip Ave,40.73089709786180,-74.06391263008120,42326,Subscriber,1956,1
237,2020-02-18 18:04:31.8200,2020-02-18 18:08:29.1180,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3272,Jersey & 3rd,40.72333158646440,-74.04595255851740,42133,Subscriber,1968,1
1047,2020-02-18 18:04:52.3720,2020-02-18 18:22:19.6680,3202,Newport PATH,40.7272235,-74.0337589,3198,Heights Elevator,40.748715945380200,-74.04044330120090,42309,Subscriber,1987,1
228,2020-02-18 18:04:58.5140,2020-02-18 18:08:46.9260,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3278,Monmouth and 6th,40.72568548362900,-74.04879033565520,42149,Subscriber,1969,0
95,2020-02-18 18:05:08.9870,2020-02-18 18:06:44.0150,3184,Paulus Hook,40.7141454,-74.0335519,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42171,Subscriber,1975,1
1034,2020-02-18 18:05:16.6640,2020-02-18 18:22:31.4210,3639,Harborside,40.7192517,-74.034234,3220,5 Corners Library,40.734961020009500,-74.0595030784607,42377,Subscriber,1985,1
393,2020-02-18 18:05:17.6620,2020-02-18 18:11:50.7250,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3275,Columbus Drive,40.71835519823210,-74.03891444206240,42617,Subscriber,1979,1
307,2020-02-18 18:05:33.1490,2020-02-18 18:10:40.3500,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42268,Subscriber,1992,1
450,2020-02-18 18:05:43.4190,2020-02-18 18:13:14.0910,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,42213,Subscriber,1994,2
409,2020-02-18 18:06:32.8450,2020-02-18 18:13:22.0250,3209,Brunswick St,40.7241765,-74.0506564,3791,Hoboken Ave at Monmouth St,40.73520838045360,-74.04696375131610,42257,Customer,1992,1
197,2020-02-18 18:07:43.7170,2020-02-18 18:11:00.9140,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3279,Dixon Mills,40.721630142638400,-74.04996782541280,42629,Subscriber,1986,1
444,2020-02-18 18:07:48.6150,2020-02-18 18:15:12.8580,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3192,Liberty Light Rail,40.7112423,-74.0557013,42394,Subscriber,1988,1
223,2020-02-18 18:08:07.1980,2020-02-18 18:11:51.0430,3279,Dixon Mills,40.721630142638400,-74.04996782541280,3213,Van Vorst Park,40.71848892,-74.047726625,42236,Subscriber,1976,1
838,2020-02-18 18:08:08.6230,2020-02-18 18:22:07.5050,3210,Pershing Field,40.742677141,-74.051788633,3211,Newark Ave,40.72152515,-74.046304543,42160,Customer,1989,1
272,2020-02-18 18:08:25.3980,2020-02-18 18:12:57.4400,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3681,Grand St,40.71517767732030,-74.03768330812450,42201,Subscriber,1986,1
663,2020-02-18 18:08:51.2990,2020-02-18 18:19:54.8700,3195,Sip Ave,40.73089709786180,-74.06391263008120,3213,Van Vorst Park,40.71848892,-74.047726625,42196,Subscriber,1976,1
782,2020-02-18 18:09:05.1720,2020-02-18 18:22:07.2660,3639,Harborside,40.7192517,-74.034234,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42353,Subscriber,1993,1
332,2020-02-18 18:09:25.7500,2020-02-18 18:14:57.7700,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3681,Grand St,40.71517767732030,-74.03768330812450,42244,Subscriber,1962,1
696,2020-02-18 18:09:35.4850,2020-02-18 18:21:12.0180,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3639,Harborside,40.7192517,-74.034234,42195,Subscriber,1972,2
724,2020-02-18 18:09:38.4600,2020-02-18 18:21:43.1980,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3681,Grand St,40.71517767732030,-74.03768330812450,42291,Customer,2001,1
159,2020-02-18 18:09:44.5560,2020-02-18 18:12:23.8960,3275,Columbus Drive,40.71835519823210,-74.03891444206240,3681,Grand St,40.71517767732030,-74.03768330812450,42546,Subscriber,1985,1
